index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
385,"Wir erkennen gern die großen Fortschritte an, die unsere moderne Sozialpolitik zur Besserung des Loses der niederen Volkskassen, zur Förderung der Hygiene, des Unterrichts, des leiblichen und geistigen Wohles des Kulturmenschen herbeigeführt hat aber wir sind noch immer weit entfernt von den erreichbaren Zielen des allgemeinen Wohlstandes und Glückes, welche die reine Vernunft als Programm für die höheren Kulturvölker hingestellt hat.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","50	Wir erkennen gern die großen Fortschritte an, die unsere moderne Sozialpolitik zur Besserung des Loses der niederen Volkskassen, zur Förderung der Hygiene, des Unterrichts, des leiblichen und geistigen Wohles des Kulturmenschen herbeigeführt hat: aber wir sind noch immer weit entfernt von den erreichbaren Zielen des allgemeinen Wohlstandes und Glückes, welche die „reine Vernunft“ als Programm für die höheren Kulturvölker hingestellt hat."
386,"Das Wasser ist zwischen den PlasmaMolekülen oder den kleinsten Teilchen der lebendigen Substanz in ähnlicher Weise verteilt wie das Kristallwasser in den Salzkristallen, aber mit dem wesentlichen Unterschiede, dass seine Menge im Plasma sehr veränderlich ist und beständig wechseln kann.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","53-54	Das Wasser ist zwischen den Plasma-Molekülen oder den kleinsten Teilchen der „lebendigen Substanz“ in ähnlicher Weise verteilt wie das Kristallwasser in den Salzkristallen, aber mit dem wesentlichen Unterschiede, dass seine Menge im Plasma sehr veränderlich ist und beständig wechseln kann."
387,Eine der allgemeinsten Differenzierungen dieser Art ist die Sonderungen einer festen hyalinen Rindenschicht Hyaloplasma und einer weicheren körnigen Warteschicht Polioplasma beide gehen oft ohne scharfe Grenzen ineinander über.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']",60	Eine der allgemeinsten Differenzierungen dieser Art ist die Sonderungen einer festen hyalinen Rindenschicht (Hyaloplasma) und einer weicheren körnigen Warteschicht (Polioplasma); beide gehen oft ohne scharfe Grenzen ineinander über.
388,"Millionen von höchst differenzierten PhronetalZellen stellen die einzelnen Stationen dieses Telegraphensystems dar und Milliarden feinster Nervenfibrillen die Leitungsdrähte, welche diese Stationen untereinander und mit den sensiblen Sinnesherden einerseits, den motorischen Zentren andererseits verbinden.",1,3,0,Metaphernkandidat,"[nan, 'Sinnesherden', nan, nan]","[nan, 'Sinnesherden', nan, nan]","['P', 'B', 'K', 'GoldStandard']","8	Millionen von höchst differenzierten Phronetal-Zellen stellen die einzelnen Stationen dieses Telegraphensystems dar und Milliarden feinster Nervenfibrillen die Leitungsdrähte, welche diese Stationen untereinander und mit den sensiblen Sinnesherden einerseits, den motorischen Zentren andererseits verbinden."
389,Aber das Unternehmen erwies sich als ebenso nutzlos wie alle die früheren Friedensangebote.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Aber das Unternehmen erwies sich als ebenso nutzlos wie alle die früheren Friedensangebote.
390,"Aber der Selbsterhaltungstrieb ist ein ebenso wirksamer Agent und auch unterstützt durch the survival of the fittest daher verändert das Wild seine Lebensweise so, daß das Gleichgewicht wiederhergestellt wird.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'T', 'B', 'GoldStandard']","Aber der Selbsterhaltungstrieb ist ein ebenso wirksamer Agent und auch unterstützt durch »the survival of the fittest«; daher verändert das Wild seine Lebensweise so, daß das Gleichgewicht wiederhergestellt wird."
391,Aber die Sperrigkeit der christlichen Zentralidee gegen dieses Postulat bricht durch alle Fugen des dogmatischen Systems.,4,0,0,Metapher,"['Sperrigkeit', 'Fugen', 'Fugen', 'Fugen']","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Aber die Sperrigkeit der christlichen Zentralidee gegen dieses Postulat bricht durch alle Fugen des dogmatischen Systems.
392,Aber dieser Unterschied der Empfindungen ist selbst ein notwendiger Stachel der Entwicklung,2,0,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Aber dieser Unterschied der Empfindungen ist selbst ein notwendiger Stachel der Entwicklung
393,Aber unser Strafrecht gewährt dazu keine Möglichkeit.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Aber unser Strafrecht gewährt dazu keine Möglichkeit.
394,"Aber über die Frage, mit welchen Mitteln dieses Ziel erreicht werden soll, gehen die Meinungen weit auseinander.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Aber über die Frage, mit welchen Mitteln dieses Ziel erreicht werden soll, gehen die Meinungen weit auseinander."
395,"Abgesehen von Spanien selbst, spricht oder wenigstens versteht die rasch anwachsende Bevölkerung von Zentralund Südamerika spanisch, und wird daher im Laufe der Zeit eine viel größere Rolle als Italien spielen außerdem findet eine bedeutende Einwanderung von Deutschen in die südamerikanischen Staaten statt, und für deutsche Kaufleute, Ingenieure und Fabrikanten bietet sich dort ein großes Feld, wenn sie der Sprache mächtig sind.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","Abgesehen von Spanien selbst, spricht oder wenigstens versteht die rasch anwachsende Bevölkerung von Zentralund Südamerika spanisch, und wird daher im Laufe der Zeit eine viel größere Rolle als Italien spielen; außerdem findet eine bedeutende Einwanderung von Deutschen in die südamerikanischen Staaten statt, und für deutsche Kaufleute, Ingenieure und Fabrikanten bietet sich dort ein großes Feld, wenn sie der Sprache mächtig sind."
396,"Alle Ämter, auch die der Gemeinde, sind besoldet viele jedoch nur durch Gebühren für geleistete Dienste. Die Majorität herrscht absolut, und da sie das souveräne Volk selbst ist, so wird sie zum Tyrannen, der sich vor nichts scheut.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Alle Ämter, auch die der Gemeinde, sind besoldet; viele jedoch nur durch Gebühren für geleistete Dienste. — Die Majorität herrscht absolut, und da sie das souveräne Volk selbst ist, so wird sie zum Tyrannen, der sich vor nichts scheut."
397,"Am deutlichsten und und erfolgreichsten treten politische Parteien in republikanischen Staaten auf, wo das Volk durch Versammlungen und Abstimmungen unmittelbar an Gesetzgebung, Verwaltung und Rechtsprechung teilnimmt.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Am deutlichsten und und erfolgreichsten treten politische Parteien in republikanischen Staaten auf, wo das Volk durch Versammlungen und Abstimmungen unmittelbar an Gesetzgebung, Verwaltung und Rechtsprechung teilnimmt."
398,Am längsten hat die freisinnige Partei die traditionellen Anschauungen in den Fragen des Schutzzolls und Freihandels aufrecht erhalten.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Am längsten hat die freisinnige Partei die traditionellen Anschauungen in den Fragen des Schutzzolls und Freihandels aufrecht erhalten.
399,"Antisemitismus hat es schon im Altertum gegeben, wie die Streitschrift des Flavius Josephus gegen Apion beweist.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Antisemitismus hat es schon im Altertum gegeben, wie die Streitschrift des Flavius Josephus gegen Apion beweist."
400,"Auch A. Monti fand bei neugeborenen Mädchen den Kopfumfang um,cm geringer als bei Knaben.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Auch A. Monti fand bei neugeborenen Mädchen den Kopfumfang um 0,5cm geringer als bei Knaben."
401,"Auch bei Tieren, besonders bei gesellig lebenden, gibt es eine Art von Tradition, indem die Jungen von den Alten lernen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Auch bei Tieren, besonders bei gesellig lebenden, gibt es eine Art von Tradition, indem die Jungen von den Alten lernen."
402,"Auch bei reinen Rassen treten physische Differenzen von Stämmen, innerhalb der Stämme von Geschlechtern und hier schließlich von Individuen auf.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Auch bei reinen Rassen treten physische Differenzen von Stämmen, innerhalb der Stämme von Geschlechtern und hier schließlich von Individuen auf."
403,"Auch beobachtet man Charaktereigenschaften und geistige Fähigkeiten in dem entsprechenden Lebensalter, in dem sie bei den Eltern sich zeigten.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Auch beobachtet man Charaktereigenschaften und geistige Fähigkeiten in dem entsprechenden Lebensalter, in dem sie bei den Eltern sich zeigten."
404,Auch das ist beim Künstler nicht anders.,0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']",Auch das ist beim Künstler nicht anders.
405,"Auch dies die Parabel vom verlorenen Sohn ist die Geschichte eines weiträumigen Kreisschlusses, dessen ausgangsfernster Punkt durch die Worte bezeichnet ist Ich will zu meinem Vater gehen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Auch dies [die Parabel vom verlorenen Sohn] ist die Geschichte eines weiträumigen Kreisschlusses, dessen ausgangsfernster Punkt durch die Worte bezeichnet ist: Ich will zu meinem Vater gehen."
406,"Auch wenn gilt, daß der Mensch die Geschichte macht, so macht er doch wenigstens eine ihrer Nebenwirkungen nicht, die in der ‚Aufladung‘ von Bestandstücken der menschlichen Welt mit Bedeutsamkeit besteht.",1,3,0,Metaphernkandidat,"['Nebenwirkungen machen', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Auch wenn gilt, daß der Mensch die Geschichte macht, so macht er doch wenigstens eine ihrer Nebenwirkungen nicht, die in der ‚Aufladung‘ von Bestandstücken der menschlichen Welt mit Bedeutsamkeit besteht."
407,"Auf dem Gebiet der Wissenschaft aber ist derjenige ganz gewiß keine Persönlichkeit, der als Jmpresario der sache, der er sich hingeben sollte, mit auf die Bühne tritt, sich durch Erleben legitimieren möchte und fragt Wie beweise ich, daß ich etwas anderes bin als nur ein Fachmann, wie mache ich es, daß ich, in der Form oder in der sache, etwas sage, das so noch keiner gesagt hat wie ich – eine heute massenhaft auftretende Erscheinung, die überall kleinlich wirkt, und die denjenigen herabsetzt, der so fragt, statt daß ihn die innere Hingabe an die Aufgabe und nur an sie auf die Höhe und zu der Würde der sache emporhöbe, der er zu dienen vorgibt.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']","Auf dem Gebiet der Wissenschaft aber ist derjenige ganz gewiß keine „Persönlichkeit“, der als Jmpresario der sache, der er sich hingeben sollte, mit auf die Bühne tritt, sich durch „Erleben“ legitimieren möchte und fragt: Wie beweise ich, daß ich etwas anderes bin als nur ein „Fachmann“, wie mache ich es, daß ich, in der Form oder in der sache, etwas sage, das so noch keiner gesagt hat wie ich: – eine heute massenhaft auftretende Erscheinung, die überall kleinlich wirkt, und die denjenigen herabsetzt, der so fragt, statt daß ihn die innere Hingabe an die Aufgabe und nur an sie auf die Höhe und zu der Würde der sache emporhöbe, der er zu dienen vorgibt."
408,"Auf die Urzeit des Menschengeschlechtes angewendet, führt diese Erkenntnis zu dem Schlusse, daß die Urmenschen niemals in idyllischem Frieden lebten.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Auf die Urzeit des Menschengeschlechtes angewendet, führt diese Erkenntnis zu dem Schlusse, daß die Urmenschen niemals in idyllischem Frieden lebten."
409,"Aus der ganzen Darstellung erkennt man, daß der Verfasser in weiter Ferne ein warmes Herz für das Wohl seines Vaterlandes bewahrte.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Aus der ganzen Darstellung erkennt man, daß der Verfasser in weiter Ferne ein warmes Herz für das Wohl seines Vaterlandes bewahrte."
410,"Bedeutsamkeit erlaubt eine ‚Dichte‘, die Leerräume und Leerzeiten ausschließt, aber auch eine Unbestimmtheit der Datierung und Lokalisierung, die der Ubiquität gleichkommt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bedeutsamkeit erlaubt eine ‚Dichte‘, die Leerräume und Leerzeiten ausschließt, aber auch eine Unbestimmtheit der Datierung und Lokalisierung, die der Ubiquität gleichkommt."
411,"Bedeutsamkeit muß also einen eigenen Wirklichkeitsbezug, ein Fundament von Wirklichkeitsrang haben.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bedeutsamkeit muß also einen eigenen Wirklichkeitsbezug, ein Fundament von Wirklichkeitsrang haben."
412,Bei Dante wird er zur Figur der Sinnlosigkeit in seinem Verfallensein an die Weltneugierde.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Bei Dante wird er zur Figur der Sinnlosigkeit in seinem Verfallensein an die Weltneugierde.
413,"Bei Lehrerinnen, Buchhalterinnen und manchen anderen weiblichen Berufen erscheint der Beruf mit der Verehelichung nicht vereinbar.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Bei Lehrerinnen, Buchhalterinnen und manchen anderen weiblichen Berufen erscheint der Beruf mit der Verehelichung nicht vereinbar."
414,"Bei dem Aderlaß, den in der Zeit der Gegenreformation und schon vorher unduldsame Fürsten im romanischen Europa, aber auch in den germanischen Alpenländern vorgenommen haben, wurden allerdings in erster Linie die Willensfesterem Unbeugsameren betroffen, also Mehrwertigkeiten der Moral.",1,3,0,Metaphernkandidat,"[nan, nan, 'Aderlaß', nan]","[nan, nan, 'in der Zeit der Gegenreformation', nan]","['T', 'P', 'B', 'GoldStandard']","Bei dem Aderlaß, den in der Zeit der Gegenreformation und schon vorher unduldsame Fürsten im romanischen Europa, aber auch in den germanischen Alpenländern vorgenommen haben, wurden allerdings in erster Linie die Willensfesterem Unbeugsameren betroffen, also Mehrwertigkeiten der Moral."
415,Bei den Römern war bis in die spätere Kaiserzeit die Ehe mit dem meist stammesfrenden Sklaven verboten.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Bei den Römern war bis in die spätere Kaiserzeit die Ehe mit dem meist stammesfrenden Sklaven verboten.
416,"Bei den Veteranen von, bei den Alten unter den Sozialdemokraten die nicht von Marx loskommen können, bezeichnet man die häufige Wiederkehr der selben festsitzenden Gedanken als Doktrinarismus die älteren Nationalliberalen bleiben am Ufer, während die nationalliberale Jugend auf sozialpolitisches Fahrwasser hinausschwimmt.",3,1,0,Metapher,"['nationalliberale Jugend', nan, 'auf sozialpolitisches Fahrwasser hinausschwimmt', ""['auf sozialpolitisches Fahrwasser hinausschwimmt', 'nationalliberale Jugend']""]","['sozialpolitisches Fahrwasser hinausschwimmt', nan, 'Gedanken als Doktrinarismus', ""['Gedanken als Doktrinarismus', 'sozialpolitisches Fahrwasser hinausschwimmt']""]","['T', 'P', 'B', 'GoldStandard']","Bei den Veteranen von 1848, bei den Alten unter den Sozialdemokraten die nicht von Marx loskommen können, bezeichnet man die häufige Wiederkehr der selben festsitzenden Gedanken als Doktrinarismus; die älteren Nationalliberalen bleiben am Ufer, während die nationalliberale Jugend auf sozialpolitisches Fahrwasser hinausschwimmt."
417,"Bei der Vermischung von Blonden und Brünetten geschieht es nicht selten, dass Augenbrauen und Lidhaare verschiedene Farbe haben.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Bei der Vermischung von Blonden und Brünetten geschieht es nicht selten, dass Augenbrauen und Lidhaare verschiedene Farbe haben."
418,"Bei der ersten Witterung von Gefahr ruft ein schrilles Wiehern die Herde zusammen die Stuten und Füllen werden umgeben von den Hengsten und Wallachen die stärksten und besten der letzteren besetzen die Seiten des unregelmäßigen Knäuels, und die mutigen und kampflustigen Hengste die Ecken oder vorspringenden Punkte.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","Bei der ersten Witterung von Gefahr ruft ein schrilles Wiehern die Herde zusammen; die Stuten und Füllen werden umgeben von den Hengsten und Wallachen; die stärksten und besten der letzteren besetzen die Seiten des unregelmäßigen Knäuels, und die mutigen und kampflustigen Hengste die Ecken oder vorspringenden Punkte."
